date1,0_building_buildings_construction_embodied,100_irrigation_water_nexus_agricultural,101_desalination_osmosis_reverse_seawater,102_zeolite_catalyst_catalysts_olefins,103_lighting_led_street_light,104_pallet_wood_pallets_furniture,105_milk_dairy_cattle_flaking,106_bricks_ash_brick_sintering,107_digestion_anaerobic_biogas_ad,108_coal_shale_gas_methane,109_anammox_removal_denitrification_nitrogen,10_diet_dietary_diets_food,110_hydropower_reservoir_dam_impoundment,111_protein_proteins_insect_peptides,112_blockchain_pos_proof_bitcoin,113_drying_dryer_freezing_solar,114_intention_purchase_online_shopping,115_olive_oil_virgin_harvesting,116_coli_ala_rubisco_acid,117_palm_oil_kernel_mill,118_calculators_calculator_users_user,119_biochar_peat_soil_peatland,11_china_provinces_cities_urban,120_optical_networks_network_pon,121_networking_network_sdn_networks,122_coffee_scg_cultivation_shade,123_timber_steel_shear_connections,124_cutting_machining_grinding_mql,125_biodiesel_oil_transesterification_catalyst,126_insulation_thermal_conductivity_properties,127_hourly_electricity_efs_power,128_cassava_starch_biogas_sago,129_telemedicine_patients_telehealth_patient,12_footprint_carbon_nuclear_preface,130_bamboo_scaffolding_codered_laminated,131_water_pumping_distribution_pump,132_aircraft_electric_aviation_propulsion,133_portfolio_portfolios_investors_investment,134_pulp_paper_papermaking_beccs,135_manufacturing_product_lcd_tft,136_printing_dpc_rheological_printable,137_grid_control_peak_comfort,138_biochar_mortar_cement_mortars,139_dietary_diet_china_food,13_transport_mobility_transportation_travel,140_aviation_airlines_airline_air,141_thermoelectric_te_hh_thermal,142_coal_gangue_cg_cga,143_tourists_travel_tourism_holiday,144_aluminum_aluminium_primary_smelter,145_lighting_greenhouses_light_solar,146_pipe_pipeline_pipes_trenchless,147_russian_russia_ukraine_conflict,148_reimagining_shrinking_urban_rail,149_fog_computing_cloud_iot,14_waste_landfill_msw_municipal,150_wheat_organic_cf_variability,151_label_labeling_labelling_labels,152_ammonia_synthesis_haber_electrochemical,153_water_stormwater_infrastructure_grey,154_biogas_digestate_digestion_anaerobic,155_radiative_cooling_passive_vo,156_geothermal_wells_station_egs,157_lignin_flocculants_pcfa_aerogels,158_variable_container_gwp_cannabis,159_concrete_recycled_lwc_secondary,15_surgical_reusable_surgery_endoscopy,160_desalination_solar_md_potable,161_uncertainty_lca_monte_carlo,162_cold_fruit_mango_fresh,163_rca_demolition_recycled_earth,164_water_nexus_electricity_refdp,165_beer_brewery_brewing_bottles,166_manure_dairy_storage_fndf,167_mobile_networks_network_deployment,168_ammonia_nh_jp_plasma,169_dental_dentistry_examination_nhs,16_tourism_tourist_tourists_destinations,170_appliances_smart_user_appliance,171_ceramic_truss_glubam_tile,172_fish_meal_narbonne_aquaculture,173_grape_wine_vineyard_viticulture,174_food_territorialized_agritourism_institutional,175_water_bottled_drinking_tap,176_machining_cutting_cnc_milling,177_pinch_planning_analysis_targeting,178_pharmacy_morphine_pharmaceutical_espp,179_land_amortization_agriculture_agricultural,17_care_health_healthcare_hospitals,180_magnesium_mineralization_roasting_mgo,18_bioplastics_plastics_biodegradable_polymers,19_consumers_labels_meat_consumer,1_milk_dairy_farms_farm,20_asphalt_pavement_road_pavements,21_household_households_income_consumption,22_textile_cotton_textiles_leather,23_geopolymer_geopolymers_ash_fly,24_battery_batteries_lithium_ion,25_composites_fiber_fibers_composite,26_cement_hydration_strength_portland,27_networks_cellular_wireless_mobile,28_engine_combustion_engines_ignition,29_alloys_laser_welding_alloy,2_rice_wheat_yield_maize,30_forest_wood_trees_tree,31_sugarcane_sugar_ethanol_corn,32_hydrogen_electrolysis_storage_methane,33_pv_silicon_photovoltaic_solar,34_ecological_countries_growth_financial,35_feed_meat_egg_pig,36_ai_learning_training_deep,37_cities_urban_city_ghg,38_conferences_conference_virtual_meetings,39_trade_mrio_output_input,3_university_campus_students_education,40_crop_china_agricultural_maize,41_inhalers_inhaler_asthma_dpis,42_packaging_bags_glass_food,43_steel_furnace_iron_steelmaking,44_wind_offshore_wave_turbines,45_scheduling_shop_job_algorithm,46_plastic_plastics_recycling_waste,47_pro_behavior_attitudes_climate,48_extraction_ethanol_enzymes_lignocellulosic,49_energy_renewable_electricity_countries,4_cloud_centers_computing_data,50_fruit_orchards_orchard_kiwifruit,51_wine_wineries_bottle_wines,52_ict_digital_communication_devices,53_pathology_healthcare_nhs_footprint,54_fisheries_fishing_fishery_seafood,55_printing_printed_electronics_ink,56_supply_chain_chains_management,57_soil_strength_soils_stabilization,58_research_bibliometric_articles_footprints,59_carbonation_cement_curing_carbonated,5_grid_power_pv_solar,60_food_waste_wasted_retail,61_coal_gasification_pyrolysis_biomass,62_product_design_low_conceptual,63_oil_eor_reservoirs_co,64_companies_disclosure_corporate_firms,65_port_ports_maritime_shipping,66_lca_iso_circular_assessment,67_electrochemical_cu_catalysts_reaction,68_orc_rankine_turbine_heat,69_membranes_membrane_separation_mofs,6_chain_supply_logistics_model,70_photocatalytic_pec_photocatalyst_splitting,71_hotel_hotels_hospitality_accommodation,72_anaesthesia_comment_paediatric_anaesthetic,73_reforming_hydrogen_steam_methane,74_food_products_cf_chain,75_metals_copper_mining_metal,76_dialysis_hemodialysis_kidney_dialysate,77_cataract_surgery_eye_surgical,78_heat_pump_heating_pumps,79_refrigeration_refrigerants_refrigerant_supermarket,7_electric_vehicles_vehicle_charging,80_cooling_cooled_heat_air,81_freight_transport_logistics_delivery,82_sport_events_sports_event,83_ecc_composites_cementitious_engineered,84_aquaculture_fish_feed_farming,85_cement_concrete_industry_clinker,86_software_computing_memory_green,87_evaporation_solar_aerogel_interfacial,88_microalgae_cultivation_biomass_algae,89_compressive_concrete_learning_strength,8_concrete_strength_cement_ash,90_railway_rail_buses_speed,91_bitcoin_cryptocurrency_cryptocurrencies_mining,92_green_firms_employees_innovation,93_crop_agricultural_potato_farm,94_groundwater_streamflow_irrigation_water,95_desalination_islands_seawater_water,96_household_rural_inequality_households,97_biomass_pyrolysis_coprocessing_process,98_ship_ships_shipping_maritime,99_mortar_mortars_lime_alkali,9_wastewater_treatment_sludge_wwtps
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
